"Plot Title: BS4-Cond"
"#","Date Time, GMT+00:00","Low Range, μS/cm (LGR S/N: 10559468, SEN S/N: 10559468)","Temp, °C (LGR S/N: 10559468, SEN S/N: 10559468)","Coupler Detached (LGR S/N: 10559468)","Coupler Attached (LGR S/N: 10559468)","Stopped (LGR S/N: 10559468)","End Of File (LGR S/N: 10559468)"
477,01/11/30 07:39:21 AM,210.05,15.88,,,,
478,01/11/30 07:44:21 AM,210.05,15.88,,,,
479,01/11/30 07:49:21 AM,210.05,15.88,,,,
480,01/11/30 07:54:21 AM,210.13,15.88,,,,
481,01/11/30 07:59:21 AM,210.13,15.88,,,,
482,01/11/30 08:04:21 AM,210.13,15.88,,,,
483,01/11/30 08:09:21 AM,210.13,15.88,,,,
484,01/11/30 08:14:21 AM,210.13,15.88,,,,
485,01/11/30 08:19:21 AM,210.20,15.88,,,,
486,01/11/30 08:24:21 AM,210.13,15.88,,,,
487,01/11/30 08:29:21 AM,210.20,15.90,,,,
488,01/11/30 08:34:21 AM,210.13,15.88,,,,
489,01/11/30 08:39:21 AM,210.13,15.88,,,,
490,01/11/30 08:44:21 AM,210.20,15.88,,,,
491,01/11/30 08:49:21 AM,210.13,15.88,,,,
492,01/11/30 08:54:21 AM,210.20,15.88,,,,
493,01/11/30 08:59:21 AM,210.20,15.88,,,,
494,01/11/30 09:04:21 AM,210.20,15.88,,,,
495,01/11/30 09:09:21 AM,210.20,15.88,,,,
496,01/11/30 09:14:21 AM,210.20,15.88,,,,
497,01/11/30 09:19:21 AM,210.28,15.88,,,,
498,01/11/30 09:24:21 AM,210.28,15.88,,,,
499,01/11/30 09:29:21 AM,210.20,15.88,,,,
500,01/11/30 09:34:21 AM,210.28,15.88,,,,
501,01/11/30 09:39:21 AM,210.28,15.88,,,,
502,01/11/30 09:44:21 AM,210.28,15.88,,,,
503,01/11/30 09:49:21 AM,210.28,15.88,,,,
504,01/11/30 09:54:21 AM,210.28,15.88,,,,
505,01/11/30 09:59:21 AM,210.35,15.88,,,,
506,01/11/30 10:04:21 AM,210.28,15.88,,,,
507,01/11/30 10:09:21 AM,210.28,15.88,,,,
508,01/11/30 10:14:21 AM,210.28,15.88,,,,
509,01/11/30 10:19:21 AM,210.35,15.88,,,,
510,01/11/30 10:24:21 AM,210.35,15.90,,,,
511,01/11/30 10:29:21 AM,210.43,15.88,,,,
512,01/11/30 10:34:21 AM,210.43,15.88,,,,
513,01/11/30 10:39:21 AM,210.43,15.88,,,,
514,01/11/30 10:44:21 AM,210.35,15.88,,,,
515,01/11/30 10:49:21 AM,210.43,15.88,,,,
516,01/11/30 10:54:21 AM,210.43,15.88,,,,
517,01/11/30 10:59:21 AM,210.43,15.88,,,,
518,01/11/30 11:04:21 AM,210.43,15.88,,,,
519,01/11/30 11:09:21 AM,210.43,15.88,,,,
520,01/11/30 11:14:21 AM,210.43,15.88,,,,
521,01/11/30 11:19:21 AM,210.43,15.88,,,,
522,01/11/30 11:24:21 AM,210.43,15.88,,,,
523,01/11/30 11:29:21 AM,210.43,15.88,,,,
524,01/11/30 11:34:21 AM,210.43,15.88,,,,
525,01/11/30 11:39:21 AM,210.50,15.90,,,,
526,01/11/30 11:44:21 AM,210.43,15.88,,,,
527,01/11/30 11:49:21 AM,210.43,15.88,,,,
528,01/11/30 11:54:21 AM,210.43,15.88,,,,
529,01/11/30 11:59:21 AM,210.43,15.88,,,,
530,01/11/30 12:04:21 PM,210.50,15.88,,,,
531,01/11/30 12:09:21 PM,210.50,15.88,,,,
532,01/11/30 12:14:21 PM,210.43,15.88,,,,
533,01/11/30 12:19:21 PM,210.43,15.88,,,,
534,01/11/30 12:24:21 PM,210.43,15.88,,,,
535,01/11/30 12:29:21 PM,210.50,15.88,,,,
536,01/11/30 12:34:21 PM,210.50,15.88,,,,
537,01/11/30 12:39:21 PM,210.43,15.88,,,,
538,01/11/30 12:44:21 PM,210.43,15.88,,,,
539,01/11/30 12:49:21 PM,210.50,15.88,,,,
540,01/11/30 12:54:21 PM,210.50,15.88,,,,
541,01/11/30 12:59:21 PM,210.50,15.88,,,,
542,01/11/30 01:04:21 PM,210.50,15.88,,,,
543,01/11/30 01:09:21 PM,210.50,15.88,,,,
544,01/11/30 01:14:21 PM,210.50,15.88,,,,
545,01/11/30 01:19:21 PM,210.50,15.88,,,,
546,01/11/30 01:24:21 PM,210.50,15.88,,,,
547,01/11/30 01:29:21 PM,210.50,15.88,,,,
548,01/11/30 01:34:21 PM,210.58,15.88,,,,
549,01/11/30 01:39:21 PM,210.50,15.88,,,,
550,01/11/30 01:44:21 PM,210.58,15.88,,,,
551,01/11/30 01:49:21 PM,210.58,15.88,,,,
552,01/11/30 01:54:21 PM,210.66,15.88,,,,
553,01/11/30 01:59:21 PM,210.50,15.88,,,,
554,01/11/30 02:04:21 PM,210.58,15.88,,,,
555,01/11/30 02:09:21 PM,210.58,15.88,,,,
556,01/11/30 02:14:21 PM,210.66,15.88,,,,
557,01/11/30 02:19:21 PM,210.58,15.88,,,,
558,01/11/30 02:24:21 PM,210.66,15.88,,,,
559,01/11/30 02:29:21 PM,210.66,15.88,,,,
560,01/11/30 02:34:21 PM,210.66,15.88,,,,
561,01/11/30 02:39:21 PM,210.66,15.88,,,,
562,01/11/30 02:44:21 PM,210.73,15.88,,,,
563,01/11/30 02:49:21 PM,210.73,15.88,,,,
564,01/11/30 02:54:21 PM,210.73,15.88,,,,
565,01/11/30 02:59:21 PM,210.73,15.88,,,,
566,01/11/30 03:04:21 PM,210.73,15.88,,,,
567,01/11/30 03:09:21 PM,210.73,15.87,,,,
568,01/11/30 03:14:21 PM,210.73,15.88,,,,
569,01/11/30 03:19:21 PM,210.81,15.88,,,,
570,01/11/30 03:24:21 PM,210.81,15.88,,,,
571,01/11/30 03:29:21 PM,210.73,15.88,,,,
572,01/11/30 03:34:21 PM,210.81,15.88,,,,
573,01/11/30 03:39:21 PM,210.81,15.88,,,,
574,01/11/30 03:44:21 PM,210.81,15.88,,,,
575,01/11/30 03:49:21 PM,210.81,15.88,,,,
576,01/11/30 03:54:21 PM,210.81,15.87,,,,
577,01/11/30 03:59:21 PM,210.88,15.88,,,,
578,01/11/30 04:04:21 PM,210.88,15.87,,,,
579,01/11/30 04:09:21 PM,210.88,15.88,,,,
580,01/11/30 04:14:21 PM,210.81,15.88,,,,
581,01/11/30 04:19:21 PM,210.88,15.88,,,,
582,01/11/30 04:24:21 PM,210.88,15.88,,,,
583,01/11/30 04:29:21 PM,210.88,15.88,,,,
584,01/11/30 04:34:21 PM,210.88,15.88,,,,
585,01/11/30 04:39:21 PM,210.88,15.88,,,,
586,01/11/30 04:44:21 PM,210.88,15.88,,,,
587,01/11/30 04:49:21 PM,210.96,15.88,,,,
588,01/11/30 04:54:21 PM,210.88,15.88,,,,
589,01/11/30 04:59:21 PM,210.96,15.88,,,,
590,01/11/30 05:04:21 PM,210.95,15.90,,,,
591,01/11/30 05:09:21 PM,211.03,15.88,,,,
592,01/11/30 05:14:21 PM,211.03,15.88,,,,
593,01/11/30 05:19:21 PM,210.96,15.88,,,,
594,01/11/30 05:24:21 PM,211.03,15.88,,,,
595,01/11/30 05:29:21 PM,211.03,15.87,,,,
596,01/11/30 05:34:21 PM,211.03,15.88,,,,
597,01/11/30 05:39:21 PM,211.03,15.88,,,,
598,01/11/30 05:44:21 PM,211.03,15.88,,,,
599,01/11/30 05:49:21 PM,211.03,15.88,,,,
600,01/11/30 05:54:21 PM,211.03,15.88,,,,
601,01/11/30 05:59:21 PM,211.03,15.88,,,,
602,01/11/30 06:04:21 PM,211.11,15.88,,,,
603,01/11/30 06:09:21 PM,211.03,15.88,,,,
604,01/11/30 06:14:21 PM,211.11,15.88,,,,
605,01/11/30 06:19:21 PM,211.11,15.88,,,,
606,01/11/30 06:24:21 PM,211.11,15.88,,,,
607,01/11/30 06:29:21 PM,211.03,15.88,,,,
608,01/11/30 06:34:21 PM,211.11,15.88,,,,
609,01/11/30 06:39:21 PM,211.11,15.87,,,,
610,01/11/30 06:44:21 PM,211.11,15.88,,,,
611,01/11/30 06:49:21 PM,211.18,15.88,,,,
612,01/11/30 06:54:21 PM,211.18,15.88,,,,
613,01/11/30 06:59:21 PM,211.19,15.87,,,,
614,01/11/30 07:04:21 PM,211.18,15.88,,,,
615,01/11/30 07:09:21 PM,211.18,15.88,,,,
616,01/11/30 07:14:21 PM,211.18,15.88,,,,
617,01/11/30 07:19:21 PM,211.19,15.87,,,,
618,01/11/30 07:24:21 PM,211.18,15.88,,,,
619,01/11/30 07:29:21 PM,211.26,15.87,,,,
620,01/11/30 07:34:21 PM,211.26,15.88,,,,
621,01/11/30 07:39:21 PM,211.18,15.88,,,,
622,01/11/30 07:44:21 PM,211.26,15.88,,,,
623,01/11/30 07:49:21 PM,211.26,15.87,,,,
624,01/11/30 07:54:21 PM,211.19,15.87,,,,
625,01/11/30 07:59:21 PM,211.26,15.88,,,,
626,01/11/30 08:04:21 PM,211.26,15.88,,,,
627,01/11/30 08:09:21 PM,211.26,15.88,,,,
628,01/11/30 08:14:21 PM,211.26,15.88,,,,
629,01/11/30 08:19:21 PM,211.26,15.88,,,,
630,01/11/30 08:24:21 PM,211.33,15.88,,,,
631,01/11/30 08:29:21 PM,211.26,15.88,,,,
632,01/11/30 08:34:21 PM,211.26,15.88,,,,
633,01/11/30 08:39:21 PM,211.34,15.87,,,,
634,01/11/30 08:44:21 PM,211.34,15.87,,,,
635,01/11/30 08:49:21 PM,211.33,15.88,,,,
636,01/11/30 08:54:21 PM,211.34,15.87,,,,
637,01/11/30 08:59:21 PM,211.33,15.88,,,,
638,01/11/30 09:04:21 PM,211.34,15.87,,,,
639,01/11/30 09:09:21 PM,211.33,15.88,,,,
640,01/11/30 09:14:21 PM,211.34,15.87,,,,
641,01/11/30 09:19:21 PM,211.34,15.87,,,,
642,01/11/30 09:24:21 PM,211.34,15.87,,,,
643,01/11/30 09:29:21 PM,211.34,15.87,,,,
644,01/11/30 09:34:21 PM,211.41,15.88,,,,
645,01/11/30 09:39:21 PM,211.41,15.88,,,,
646,01/11/30 09:44:21 PM,211.41,15.88,,,,
647,01/11/30 09:49:21 PM,211.41,15.87,,,,
648,01/11/30 09:54:21 PM,211.41,15.87,,,,
649,01/11/30 09:59:21 PM,211.34,15.87,,,,
650,01/11/30 10:04:21 PM,211.41,15.88,,,,
651,01/11/30 10:09:21 PM,211.41,15.88,,,,
652,01/11/30 10:14:21 PM,211.34,15.87,,,,
653,01/11/30 10:19:21 PM,211.41,15.87,,,,
654,01/11/30 10:24:21 PM,211.41,15.87,,,,
655,01/11/30 10:29:21 PM,211.41,15.88,,,,
656,01/11/30 10:34:21 PM,211.41,15.87,,,,
657,01/11/30 10:39:21 PM,211.41,15.87,,,,
658,01/11/30 10:44:21 PM,211.41,15.87,,,,
659,01/11/30 10:49:21 PM,211.34,15.87,,,,
660,01/11/30 10:54:21 PM,211.41,15.87,,,,
661,01/11/30 10:59:21 PM,211.41,15.88,,,,
662,01/11/30 11:04:21 PM,211.49,15.87,,,,
663,01/11/30 11:09:21 PM,211.41,15.87,,,,
664,01/11/30 11:14:21 PM,211.48,15.88,,,,
665,01/11/30 11:19:21 PM,211.41,15.87,,,,
666,01/11/30 11:24:21 PM,211.41,15.88,,,,
667,01/11/30 11:29:21 PM,211.41,15.87,,,,
668,01/11/30 11:34:21 PM,211.41,15.88,,,,
669,01/11/30 11:39:21 PM,211.41,15.87,,,,
670,01/11/30 11:44:21 PM,211.41,15.87,,,,
671,01/11/30 11:49:21 PM,211.41,15.87,,,,
672,01/11/30 11:54:21 PM,211.49,15.87,,,,
673,01/11/30 11:59:21 PM,211.49,15.87,,,,
674,01/12/30 12:04:21 AM,211.49,15.87,,,,
675,01/12/30 12:09:21 AM,211.49,15.87,,,,
676,01/12/30 12:14:21 AM,211.41,15.87,,,,
677,01/12/30 12:19:21 AM,211.41,15.87,,,,
678,01/12/30 12:24:21 AM,211.49,15.87,,,,
679,01/12/30 12:29:21 AM,211.48,15.88,,,,
680,01/12/30 12:34:21 AM,211.41,15.87,,,,
681,01/12/30 12:39:21 AM,211.41,15.87,,,,
682,01/12/30 12:44:21 AM,211.41,15.87,,,,
683,01/12/30 12:49:21 AM,211.41,15.87,,,,
684,01/12/30 12:54:21 AM,211.41,15.88,,,,
685,01/12/30 12:59:21 AM,211.41,15.87,,,,
686,01/12/30 01:04:21 AM,211.48,15.88,,,,
687,01/12/30 01:09:21 AM,211.41,15.87,,,,
688,01/12/30 01:14:21 AM,211.41,15.87,,,,
689,01/12/30 01:19:21 AM,211.49,15.87,,,,
690,01/12/30 01:24:21 AM,211.41,15.87,,,,
691,01/12/30 01:29:21 AM,211.41,15.87,,,,
692,01/12/30 01:34:21 AM,211.41,15.87,,,,
693,01/12/30 01:39:21 AM,211.41,15.87,,,,
694,01/12/30 01:44:21 AM,211.41,15.87,,,,
695,01/12/30 01:49:21 AM,211.49,15.87,,,,
696,01/12/30 01:54:21 AM,211.41,15.87,,,,
697,01/12/30 01:59:21 AM,211.41,15.87,,,,
698,01/12/30 02:04:21 AM,211.41,15.87,,,,
699,01/12/30 02:09:21 AM,211.41,15.87,,,,
700,01/12/30 02:14:21 AM,211.41,15.87,,,,
701,01/12/30 02:19:21 AM,211.41,15.87,,,,
702,01/12/30 02:24:21 AM,211.49,15.87,,,,
703,01/12/30 02:29:21 AM,211.41,15.87,,,,
704,01/12/30 02:34:21 AM,211.49,15.87,,,,
705,01/12/30 02:39:21 AM,211.41,15.87,,,,
706,01/12/30 02:44:21 AM,211.41,15.86,,,,
707,01/12/30 02:49:21 AM,211.41,15.86,,,,
708,01/12/30 02:54:21 AM,211.41,15.87,,,,
709,01/12/30 02:59:21 AM,211.41,15.87,,,,
710,01/12/30 03:04:21 AM,211.41,15.87,,,,
711,01/12/30 03:09:21 AM,211.41,15.87,,,,
712,01/12/30 03:14:21 AM,211.41,15.87,,,,
713,01/12/30 03:19:21 AM,211.49,15.87,,,,
714,01/12/30 03:24:21 AM,211.41,15.87,,,,
715,01/12/30 03:29:21 AM,211.34,15.86,,,,
716,01/12/30 03:34:21 AM,211.41,15.87,,,,
717,01/12/30 03:39:21 AM,211.34,15.87,,,,
718,01/12/30 03:44:21 AM,211.41,15.87,,,,
719,01/12/30 03:49:21 AM,211.41,15.87,,,,
720,01/12/30 03:54:21 AM,211.41,15.87,,,,
721,01/12/30 03:59:21 AM,211.34,15.86,,,,
722,01/12/30 04:04:21 AM,211.41,15.86,,,,
723,01/12/30 04:09:21 AM,211.41,15.86,,,,
724,01/12/30 04:14:21 AM,211.41,15.87,,,,
725,01/12/30 04:19:21 AM,211.34,15.87,,,,
726,01/12/30 04:24:21 AM,211.34,15.87,,,,
727,01/12/30 04:29:21 AM,211.41,15.87,,,,
728,01/12/30 04:34:21 AM,211.34,15.87,,,,
729,01/12/30 04:39:21 AM,211.34,15.87,,,,
730,01/12/30 04:44:21 AM,211.41,15.87,,,,
731,01/12/30 04:49:21 AM,211.41,15.87,,,,
732,01/12/30 04:54:21 AM,211.41,15.87,,,,
733,01/12/30 04:59:21 AM,211.34,15.86,,,,
734,01/12/30 05:04:21 AM,211.34,15.86,,,,
735,01/12/30 05:09:21 AM,211.34,15.87,,,,
736,01/12/30 05:14:21 AM,211.41,15.87,,,,
737,01/12/30 05:19:21 AM,211.41,15.86,,,,
738,01/12/30 05:24:21 AM,211.41,15.86,,,,
739,01/12/30 05:29:21 AM,211.34,15.86,,,,
740,01/12/30 05:34:21 AM,211.41,15.86,,,,
741,01/12/30 05:39:21 AM,211.34,15.87,,,,
742,01/12/30 05:44:21 AM,211.26,15.86,,,,
743,01/12/30 05:49:21 AM,211.34,15.87,,,,
744,01/12/30 05:54:21 AM,211.34,15.87,,,,
745,01/12/30 05:59:21 AM,211.41,15.86,,,,
746,01/12/30 06:04:21 AM,211.34,15.87,,,,
747,01/12/30 06:09:21 AM,211.34,15.87,,,,
748,01/12/30 06:14:21 AM,211.41,15.86,,,,
749,01/12/30 06:19:21 AM,211.34,15.86,,,,
750,01/12/30 06:24:21 AM,211.34,15.87,,,,
751,01/12/30 06:29:21 AM,211.41,15.86,,,,
752,01/12/30 06:34:21 AM,211.34,15.86,,,,
753,01/12/30 06:39:21 AM,211.34,15.86,,,,
754,01/12/30 06:44:21 AM,211.34,15.86,,,,
755,01/12/30 06:49:21 AM,211.34,15.87,,,,
756,01/12/30 06:54:21 AM,211.34,15.86,,,,
757,01/12/30 06:59:21 AM,211.34,15.86,,,,
758,01/12/30 07:04:21 AM,211.34,15.87,,,,
759,01/12/30 07:09:21 AM,211.34,15.86,,,,
760,01/12/30 07:14:21 AM,211.26,15.86,,,,
761,01/12/30 07:19:21 AM,211.34,15.86,,,,
762,01/12/30 07:24:21 AM,211.34,15.87,,,,
763,01/12/30 07:29:21 AM,211.34,15.86,,,,
764,01/12/30 07:34:21 AM,211.34,15.87,,,,
765,01/12/30 07:39:21 AM,211.34,15.86,,,,
766,01/12/30 07:44:21 AM,211.34,15.86,,,,
767,01/12/30 07:49:21 AM,211.26,15.87,,,,
768,01/12/30 07:54:21 AM,211.26,15.87,,,,
769,01/12/30 07:59:21 AM,211.26,15.86,,,,
770,01/12/30 08:04:21 AM,211.34,15.86,,,,
771,01/12/30 08:09:21 AM,211.26,15.86,,,,
772,01/12/30 08:14:21 AM,211.26,15.86,,,,
773,01/12/30 08:19:21 AM,211.26,15.86,,,,
774,01/12/30 08:24:21 AM,211.19,15.86,,,,
775,01/12/30 08:29:21 AM,211.26,15.86,,,,
776,01/12/30 08:34:21 AM,211.19,15.86,,,,
777,01/12/30 08:39:21 AM,211.26,15.87,,,,
778,01/12/30 08:44:21 AM,211.19,15.87,,,,
779,01/12/30 08:49:21 AM,211.19,15.86,,,,
780,01/12/30 08:54:21 AM,211.19,15.87,,,,
781,01/12/30 08:59:21 AM,211.26,15.86,,,,
782,01/12/30 09:04:21 AM,211.19,15.86,,,,
783,01/12/30 09:09:21 AM,211.19,15.87,,,,
784,01/12/30 09:14:21 AM,211.19,15.86,,,,
785,01/12/30 09:19:21 AM,211.26,15.86,,,,
786,01/12/30 09:24:21 AM,211.19,15.86,,,,
787,01/12/30 09:29:21 AM,211.19,15.86,,,,
788,01/12/30 09:34:21 AM,211.19,15.86,,,,
789,01/12/30 09:39:21 AM,211.19,15.86,,,,
790,01/12/30 09:44:21 AM,211.19,15.86,,,,
791,01/12/30 09:49:21 AM,211.26,15.86,,,,
792,01/12/30 09:54:21 AM,211.19,15.86,,,,
793,01/12/30 09:59:21 AM,211.19,15.87,,,,
794,01/12/30 10:04:21 AM,211.19,15.86,,,,
795,01/12/30 10:09:21 AM,211.19,15.87,,,,
796,01/12/30 10:14:21 AM,211.26,15.86,,,,
797,01/12/30 10:19:21 AM,211.19,15.87,,,,
798,01/12/30 10:24:21 AM,211.11,15.86,,,,
799,01/12/30 10:29:21 AM,211.11,15.87,,,,
800,01/12/30 10:34:21 AM,211.11,15.86,,,,
801,01/12/30 10:39:21 AM,211.11,15.87,,,,
802,01/12/30 10:44:21 AM,211.19,15.86,,,,
803,01/12/30 10:49:21 AM,211.11,15.86,,,,
804,01/12/30 10:54:21 AM,211.11,15.86,,,,
805,01/12/30 10:59:21 AM,211.03,15.87,,,,
806,01/12/30 11:04:21 AM,211.11,15.87,,,,
807,01/12/30 11:09:21 AM,211.11,15.87,,,,
808,01/12/30 11:14:21 AM,211.11,15.87,,,,
809,01/12/30 11:19:21 AM,211.04,15.86,,,,
810,01/12/30 11:24:21 AM,211.03,15.87,,,,
811,01/12/30 11:29:21 AM,211.11,15.87,,,,
812,01/12/30 11:34:21 AM,211.11,15.87,,,,
813,01/12/30 11:39:21 AM,211.11,15.87,,,,
814,01/12/30 11:44:21 AM,211.03,15.87,,,,
815,01/12/30 11:49:21 AM,211.03,15.87,,,,
816,01/12/30 11:54:21 AM,211.11,15.87,,,,
817,01/12/30 11:59:21 AM,211.11,15.86,,,,
818,01/12/30 12:04:21 PM,211.04,15.86,,,,
819,01/12/30 12:09:21 PM,211.11,15.87,,,,
820,01/12/30 12:14:21 PM,211.11,15.86,,,,
821,01/12/30 12:19:21 PM,211.11,15.87,,,,
822,01/12/30 12:24:21 PM,211.03,15.87,,,,
823,01/12/30 12:29:21 PM,211.03,15.87,,,,
824,01/12/30 12:34:21 PM,211.03,15.87,,,,
825,01/12/30 12:39:21 PM,211.03,15.87,,,,
826,01/12/30 12:44:21 PM,210.96,15.87,,,,
827,01/12/30 12:49:21 PM,211.03,15.87,,,,
828,01/12/30 12:54:21 PM,211.03,15.87,,,,
829,01/12/30 12:59:21 PM,211.03,15.87,,,,
830,01/12/30 01:04:21 PM,211.03,15.87,,,,
831,01/12/30 01:09:21 PM,211.03,15.87,,,,
832,01/12/30 01:14:21 PM,211.03,15.87,,,,
833,01/12/30 01:19:21 PM,211.03,15.87,,,,
834,01/12/30 01:24:21 PM,210.96,15.87,,,,
835,01/12/30 01:29:21 PM,210.96,15.88,,,,
836,01/12/30 01:34:21 PM,211.03,15.87,,,,
837,01/12/30 01:39:21 PM,210.96,15.87,,,,
838,01/12/30 01:44:21 PM,210.96,15.87,,,,
839,01/12/30 01:49:21 PM,210.96,15.87,,,,
840,01/12/30 01:54:21 PM,210.96,15.87,,,,
841,01/12/30 01:59:21 PM,211.03,15.87,,,,
842,01/12/30 02:04:21 PM,211.03,15.87,,,,
843,01/12/30 02:09:21 PM,210.88,15.87,,,,
844,01/12/30 02:14:21 PM,210.96,15.87,,,,
845,01/12/30 02:19:21 PM,210.96,15.87,,,,
846,01/12/30 02:24:21 PM,210.96,15.87,,,,
847,01/12/30 02:29:21 PM,210.88,15.87,,,,
848,01/12/30 02:34:21 PM,210.96,15.87,,,,
849,01/12/30 02:39:21 PM,210.96,15.87,,,,
850,01/12/30 02:44:21 PM,210.88,15.87,,,,
851,01/12/30 02:49:21 PM,210.96,15.87,,,,
852,01/12/30 02:54:21 PM,210.96,15.87,,,,
853,01/12/30 02:59:21 PM,210.88,15.87,,,,
854,01/12/30 03:04:21 PM,210.96,15.87,,,,
855,01/12/30 03:09:21 PM,210.96,15.87,,,,
856,01/12/30 03:14:21 PM,210.88,15.87,,,,
857,01/12/30 03:19:21 PM,210.96,15.87,,,,
858,01/12/30 03:24:21 PM,210.96,15.88,,,,
859,01/12/30 03:29:21 PM,210.96,15.87,,,,
860,01/12/30 03:34:21 PM,211.03,15.88,,,,
861,01/12/30 03:39:21 PM,211.03,15.87,,,,
862,01/12/30 03:44:21 PM,210.96,15.87,,,,
863,01/12/30 03:49:21 PM,211.03,15.88,,,,
864,01/12/30 03:54:21 PM,211.03,15.87,,,,
865,01/12/30 03:59:21 PM,211.03,15.87,,,,
866,01/12/30 04:04:21 PM,211.03,15.87,,,,
867,01/12/30 04:09:21 PM,211.03,15.87,,,,
868,01/12/30 04:14:21 PM,211.11,15.87,,,,
869,01/12/30 04:19:21 PM,211.11,15.87,,,,
870,01/12/30 04:24:21 PM,211.03,15.87,,,,
871,01/12/30 04:29:21 PM,211.03,15.87,,,,
872,01/12/30 04:34:21 PM,211.11,15.87,,,,
873,01/12/30 04:39:21 PM,211.11,15.87,,,,
874,01/12/30 04:44:21 PM,211.11,15.87,,,,
875,01/12/30 04:49:21 PM,211.19,15.87,,,,
876,01/12/30 04:54:21 PM,211.11,15.87,,,,
877,01/12/30 04:59:21 PM,211.11,15.87,,,,
878,01/12/30 05:04:21 PM,211.19,15.87,,,,
879,01/12/30 05:09:21 PM,211.19,15.87,,,,
880,01/12/30 05:14:21 PM,211.19,15.87,,,,
881,01/12/30 05:19:21 PM,211.19,15.87,,,,
882,01/12/30 05:24:21 PM,211.19,15.87,,,,
883,01/12/30 05:29:21 PM,211.11,15.88,,,,
884,01/12/30 05:34:21 PM,211.19,15.87,,,,
885,01/12/30 05:39:21 PM,211.19,15.87,,,,
886,01/12/30 05:44:21 PM,211.19,15.87,,,,
887,01/12/30 05:49:21 PM,211.26,15.87,,,,
888,01/12/30 05:54:21 PM,211.18,15.88,,,,
889,01/12/30 05:59:21 PM,211.18,15.88,,,,
890,01/12/30 06:04:21 PM,211.26,15.88,,,,
891,01/12/30 06:09:21 PM,211.26,15.87,,,,
892,01/12/30 06:14:21 PM,211.26,15.88,,,,
893,01/12/30 06:19:21 PM,211.26,15.87,,,,
894,01/12/30 06:24:21 PM,211.26,15.87,,,,
895,01/12/30 06:29:21 PM,211.26,15.87,,,,
896,01/12/30 06:34:21 PM,211.26,15.87,,,,
897,01/12/30 06:39:21 PM,211.26,15.88,,,,
898,01/12/30 06:44:21 PM,211.26,15.88,,,,
899,01/12/30 06:49:21 PM,211.33,15.88,,,,
900,01/12/30 06:54:21 PM,211.26,15.87,,,,
901,01/12/30 06:59:21 PM,211.26,15.87,,,,
902,01/12/30 07:04:21 PM,211.34,15.87,,,,
903,01/12/30 07:09:21 PM,211.33,15.88,,,,
904,01/12/30 07:14:21 PM,211.41,15.88,,,,
905,01/12/30 07:19:21 PM,211.33,15.88,,,,
906,01/12/30 07:24:21 PM,211.41,15.87,,,,
907,01/12/30 07:29:21 PM,211.33,15.88,,,,
908,01/12/30 07:34:21 PM,211.41,15.87,,,,
909,01/12/30 07:39:21 PM,211.34,15.87,,,,
910,01/12/30 07:44:21 PM,211.34,15.87,,,,
911,01/12/30 07:49:21 PM,211.41,15.88,,,,
912,01/12/30 07:54:21 PM,211.34,15.87,,,,
913,01/12/30 07:59:21 PM,211.41,15.87,,,,
914,01/12/30 08:04:21 PM,211.41,15.87,,,,
915,01/12/30 08:09:21 PM,211.41,15.87,,,,
916,01/12/30 08:14:21 PM,211.41,15.87,,,,
917,01/12/30 08:19:21 PM,211.41,15.87,,,,
918,01/12/30 08:24:21 PM,211.41,15.87,,,,
919,01/12/30 08:29:21 PM,211.41,15.87,,,,
920,01/12/30 08:34:21 PM,211.49,15.87,,,,
921,01/12/30 08:39:21 PM,211.41,15.87,,,,
922,01/12/30 08:44:21 PM,211.41,15.87,,,,
923,01/12/30 08:49:21 PM,211.49,15.87,,,,
924,01/12/30 08:54:21 PM,211.41,15.87,,,,
925,01/12/30 08:59:21 PM,211.41,15.87,,,,
926,01/12/30 09:04:21 PM,211.49,15.87,,,,
927,01/12/30 09:09:21 PM,211.49,15.87,,,,
928,01/12/30 09:14:21 PM,211.49,15.87,,,,
929,01/12/30 09:19:21 PM,211.49,15.87,,,,
930,01/12/30 09:24:21 PM,211.49,15.87,,,,
931,01/12/30 09:29:21 PM,211.49,15.87,,,,
932,01/12/30 09:34:21 PM,211.49,15.87,,,,
933,01/12/30 09:39:21 PM,211.49,15.87,,,,
934,01/12/30 09:44:21 PM,211.49,15.87,,,,
935,01/12/30 09:49:21 PM,211.49,15.87,,,,
936,01/12/30 09:54:21 PM,211.49,15.87,,,,
937,01/12/30 09:59:21 PM,211.49,15.87,,,,
938,01/12/30 10:04:21 PM,211.49,15.87,,,,
939,01/12/30 10:09:21 PM,211.49,15.87,,,,
940,01/12/30 10:14:21 PM,211.56,15.87,,,,
941,01/12/30 10:19:21 PM,211.49,15.87,,,,
942,01/12/30 10:24:21 PM,211.49,15.86,,,,
943,01/12/30 10:29:21 PM,211.56,15.87,,,,
944,01/12/30 10:34:21 PM,211.56,15.87,,,,
945,01/12/30 10:39:21 PM,211.56,15.87,,,,
946,01/12/30 10:44:21 PM,211.56,15.87,,,,
947,01/12/30 10:49:21 PM,211.49,15.87,,,,
948,01/12/30 10:54:21 PM,211.56,15.87,,,,
949,01/12/30 10:59:21 PM,211.49,15.87,,,,
950,01/12/30 11:04:21 PM,211.57,15.86,,,,
951,01/12/30 11:09:21 PM,211.49,15.87,,,,
952,01/12/30 11:14:21 PM,211.49,15.87,,,,
